Name	Type	DatabaseType	GUID
DLC3_Narrative_ElvenSettlement_ChallengeFakeElder	NarrativeTreeDefinition	NarrativeTreeDefinition	958ffefddaa43834fa9485dfccfc7db0
DLC3_Narrative_ElvenSettlement_DragonBorn	NarrativeTreeDefinition	NarrativeTreeDefinition	9142cc1ad102d3a4ba58ad374913bb77
DLC3_Narrative_ElvenSettlement_Guard	NarrativeTreeDefinition	NarrativeTreeDefinition	1e10454bbaf0cb54a837e3c71babba8e
DLC3_Narrative_ElvenSettlement_LadderToForest	NarrativeTreeDefinition	NarrativeTreeDefinition	c09498d0878718443a2bba0d783302e8
DLC3_Narrative_ElvenSettlement_MeetElder	NarrativeTreeDefinition	NarrativeTreeDefinition	a951b39f770d02f4ba6c30f431c61795
DLC3_Narrative_ElvenSettlement_ReportToElder0	NarrativeTreeDefinition	NarrativeTreeDefinition	0f96518dbb1e7114cb1f7ea9f4e76a5b
DLC3_Narrative_ElvenSettlement_ReportToElder1	NarrativeTreeDefinition	NarrativeTreeDefinition	d0583def303380144930cc3ed601dbcd
DLC3_Narrative_ElvenSettlement_ReportToElder1b	NarrativeTreeDefinition	NarrativeTreeDefinition	b1e95a739c31f7d418a7f343290c33aa
DLC3_Narrative_ElvenSettlement_ReportToFakeElder	NarrativeTreeDefinition	NarrativeTreeDefinition	bf76cf7b9aa89984e979df15e8bf2784
DLC3_Narrative_ElvenSettlement_SpeakToFakeElder	NarrativeTreeDefinition	NarrativeTreeDefinition	a41ea035d7b8b734ba0a21765690d079
DLC3_Narrative_ElvenSettlement_SpeakToLeralynGhost	NarrativeTreeDefinition	NarrativeTreeDefinition	7b118697e833b9f4ebaccbdf003e957e
DLC3_Narrative_ElvenSettlement_SpeakToSylvanElves	NarrativeTreeDefinition	NarrativeTreeDefinition	9cc02d28894678e4ca18b4b2847cc4e0
DLC3_Narrative_ElvenSettlement_SpeakToTraitorElf	NarrativeTreeDefinition	NarrativeTreeDefinition	979ae970a4514f34ca0ed15eceaa9bea
DLC3_Narrative_Ending_01_WhiteCity	NarrativeTreeDefinition	NarrativeTreeDefinition	0dd57f2997031e44693a17f31d73686e
DLC3_Narrative_Ending_02_DemonGate	NarrativeTreeDefinition	NarrativeTreeDefinition	850098c4e6e8ffc4c86806c12598e69b
DLC3_Narrative_Ending_03_CeremonyHall	NarrativeTreeDefinition	NarrativeTreeDefinition	f79802d864f0a4f40a4c81a895a03e6e
DLC3_Narrative_Ending_04_Telema	NarrativeTreeDefinition	NarrativeTreeDefinition	7be38e9568a52b5489f65219324f8c53
DLC3_Narrative_Ending_05_Council	NarrativeTreeDefinition	NarrativeTreeDefinition	6be257488edff094588228ed1da543cb
DLC3_Narrative_Ending_06_Gallivan	NarrativeTreeDefinition	NarrativeTreeDefinition	80ea7f875dfdef34fb4e23fda09142c3
DLC3_Narrative_Ending_07_ElvenSettlements	NarrativeTreeDefinition	NarrativeTreeDefinition	315cd04ebca57ca4984ae63cf92fa450
DLC3_Narrative_Ending_08_Undermountain	NarrativeTreeDefinition	NarrativeTreeDefinition	f2584d275acf0b24c96787ccd3b54fb1
DLC3_Narrative_Ending_09_CaerCyflen	NarrativeTreeDefinition	NarrativeTreeDefinition	38ed242b16bfcc74d9528ec0d4af81b1
DLC3_Narrative_Ending_10_NorthernTerritories	NarrativeTreeDefinition	NarrativeTreeDefinition	7e015fcf3b608b54db8ea4ffa9093e61
DLC3_Narrative_Ending_11_Einareum	NarrativeTreeDefinition	NarrativeTreeDefinition	cc38ff4176ae2904fba67a974c9230d4
DLC3_Narrative_InspectPillar	NarrativeTreeDefinition	NarrativeTreeDefinition	5bba5ae294e4c9b4d8f2144b749e5ddb
DLC3_Narrative_MerchantSitted_1NPC_4PC	NarrativeTreeDefinition	NarrativeTreeDefinition	5738e47865fc185429e0742ca69609ee
DLC3_Narrative_MerchantStanding_1NPC_4PC	NarrativeTreeDefinition	NarrativeTreeDefinition	36c7af2103bdf9b48aa181021bb940fa
DLC3_Narrative_MonsterRush_1NPC_4PC	NarrativeTreeDefinition	NarrativeTreeDefinition	df4f8e083190c254bb2231c68839bf5e
DLC3_Narrative_Observable_4PC	NarrativeTreeDefinition	NarrativeTreeDefinition	6e7c82c612d63ce4c817d41e00bbba4e
DLC3_Narrative_StandardStanding_1NPC_1PC&1GuestLead	NarrativeTreeDefinition	NarrativeTreeDefinition	b364e6da679e344409a941dab78ee5fc
DLC3_Narrative_StandardStanding_1NPC_1PCLead	NarrativeTreeDefinition	NarrativeTreeDefinition	ae4c543ded34cfa47b0b7bd8895a2230
DLC3_Narrative_StandardStanding_1NPC_2PCLead	NarrativeTreeDefinition	NarrativeTreeDefinition	bcb33bd0c2bd041469a04f45794bb946
DLC3_Narrative_StandardStanding_2NPC_1PCLead	NarrativeTreeDefinition	NarrativeTreeDefinition	4d4086fb28f4cfc4ab3f74d8fb744302
DLC3_Narrative_StandardStanding_2NPC_2PCLead	NarrativeTreeDefinition	NarrativeTreeDefinition	e9fa163ba5814364bb1bb22338c6bf40
DLC3_Narrative_StandardStanding_4NPC_3PCLead	NarrativeTreeDefinition	NarrativeTreeDefinition	4d65afcd4e00ff64085731cb5f33e7a7
DLC3_Narrative_StandardStanding_5NPC_3PCLead	NarrativeTreeDefinition	NarrativeTreeDefinition	c152e779e45e7d042a3f990ba5832e95
DLC3_Narrative_StandardStanding_SimpleChar_4PC_1NPC	NarrativeTreeDefinition	NarrativeTreeDefinition	b903841e8801128438a658902004a5cf
DLC3_Narrative_Tactinktober_Special	NarrativeTreeDefinition	NarrativeTreeDefinition	88dc839b130d93d458cb2fea766adba2
DLC3_Narrative_TalkingUpstairs_3NPC_4PC	NarrativeTreeDefinition	NarrativeTreeDefinition	942f29e8064b0b544a1bd5ff11fe8c49
DLC3_Narrative_Tavern_1NPC_4PC	NarrativeTreeDefinition	NarrativeTreeDefinition	08fb5ab3546720947b3dbcbc8372e9c8
DLC3_Narrative_Tavern_4PC	NarrativeTreeDefinition	NarrativeTreeDefinition	4f7b69a77548c004681f7b2d2c8572eb
DLC3_Narrative_Tavern_4PC_1NPC	NarrativeTreeDefinition	NarrativeTreeDefinition	f90e20dfa0fbb44498334db2127f197c
DLC3_Narrative_Walking_Test	NarrativeTreeDefinition	NarrativeTreeDefinition	8b7d30e92abb12442b40032a1c8507e8
DLC3_NarrativeTree_AdvancedBanter_GameplayNarrativeSequence	NarrativeTreeDefinition	NarrativeTreeDefinition	82bc305b473e4804b91de89aee514ff2
DLC3_NarrativeTree_AdvancedBanter_TopDownNarrativeSequence	NarrativeTreeDefinition	NarrativeTreeDefinition	5b598ba510a4f6445adced78d88360fa
DLC3_NarrativeTree_Ambush_AdvancerBanter_Post_Battle	NarrativeTreeDefinition	NarrativeTreeDefinition	80490e82c6034a644aec7a6bb64b3877
DLC3_NarrativeTree_Ambush_Demon_Spawn	NarrativeTreeDefinition	NarrativeTreeDefinition	bbbd3023a8d08f54f8e8d837cc9485fd
DLC3_NarrativeTree_Ambush_Meeting_Vigdis_SouthernClan_01_Start	NarrativeTreeDefinition	NarrativeTreeDefinition	42ff95769af22e742a52f9bb7c63e354
DLC3_NarrativeTree_Ambush_Meeting_Vigdis_SouthernClan_01_Start_VIP	NarrativeTreeDefinition	NarrativeTreeDefinition	acab728f6d9e0864ea69d652403d9419
DLC3_NarrativeTree_Ambush_NightBridge_Intro	NarrativeTreeDefinition	NarrativeTreeDefinition	021ae9d45a5280d4cb4c9d700a5b9b2f
DLC3_NarrativeTree_Einareum_AdvancerBanter_Crown	NarrativeTreeDefinition	NarrativeTreeDefinition	deead6099e7542e42b7ab50809368b95
DLC3_NarrativeTree_Einareum_AdvancerBanter_Equipment	NarrativeTreeDefinition	NarrativeTreeDefinition	e8f1d9cb25ee7944ab941b39b6b9a4fb
DLC3_NarrativeTree_Einareum_AdvancerBanter_Valley	NarrativeTreeDefinition	NarrativeTreeDefinition	3a48128f95931894d8af489cfcc94943
DLC3_NarrativeTree_Einareum_AdvancerBanter_Vigdis	NarrativeTreeDefinition	NarrativeTreeDefinition	67923d290873a8b458390e004ea791d6
DLC3_NarrativeTree_Einareum_Arrival_VIP	NarrativeTreeDefinition	NarrativeTreeDefinition	dfd3c473e61c82245b73ffc21cc08c23
DLC3_NarrativeTree_Einareum_CrossroadsIntro	NarrativeTreeDefinition	NarrativeTreeDefinition	3d5e4177850610a41af15821dee07718
DLC3_NarrativeTree_Einareum_CrossroadsPostAttack	NarrativeTreeDefinition	NarrativeTreeDefinition	f89cf05ca1ada5141b3229a96fa31682
DLC3_NarrativeTree_Einareum_Meet_Vigdis_VIP	NarrativeTreeDefinition	NarrativeTreeDefinition	a638ba694eed9c74f80060607f5b33c2
DLC3_NarrativeTree_Einareum_Meeting_Beric_Alt	NarrativeTreeDefinition	NarrativeTreeDefinition	c1ba74481e257f344a731a948b3020b3
DLC3_NarrativeTree_Einareum_Meeting_Beric_VIP	NarrativeTreeDefinition	NarrativeTreeDefinition	b42e4f25d3349ce48bd46d96a40140a4
DLC3_NarrativeTree_ElvenSettlement_Informant_AdvancerBanter_Report	NarrativeTreeDefinition	NarrativeTreeDefinition	fb8eed7c2863b6e4e9c24f4bc5c195f6
DLC3_NarrativeTree_ElvenSettlement_Observable_Besieged	NarrativeTreeDefinition	NarrativeTreeDefinition	6432852dcfc580d4194cc8500676ba80
DLC3_NarrativeTree_ElvenSettlement_RevealFakeElder	NarrativeTreeDefinition	NarrativeTreeDefinition	d585455f572056f499fb456a2530fddb
DLC3_NarrativeTree_ElvenSettlement_Suspect_Accusation_01	NarrativeTreeDefinition	NarrativeTreeDefinition	77fc777af7e35104f93698f2bd9f96cf
DLC3_NarrativeTree_ElvenSettlement_Suspect_Accusation_02	NarrativeTreeDefinition	NarrativeTreeDefinition	37aa0f7073f00454a841a723fddceeac
DLC3_NarrativeTree_ElvenSettlement_Suspect_Accusation_03	NarrativeTreeDefinition	NarrativeTreeDefinition	691325c7503a1d14191449e96d79b1f0
DLC3_NarrativeTree_ElvenSettlement_Suspect_Accusation_04	NarrativeTreeDefinition	NarrativeTreeDefinition	0bab12fa5c4b691418e7d035fd3dfc3b
DLC3_NarrativeTree_ElvenSettlement_Suspect_Accusation_05_Traitor	NarrativeTreeDefinition	NarrativeTreeDefinition	2aabe26951769234bb51acf9f2580e1c
DLC3_NarrativeTree_ElvenSettlement_Suspect_Accusation_06	NarrativeTreeDefinition	NarrativeTreeDefinition	69a980642eee19142a695f01c999ff19
DLC3_NarrativeTree_ElvenSettlement_Suspect_Accusation_07	NarrativeTreeDefinition	NarrativeTreeDefinition	5bc97de749201ff4dab4cdd79e460c95
DLC3_NarrativeTree_ElvenSettlement_Suspect_Interrogation_01	NarrativeTreeDefinition	NarrativeTreeDefinition	9d3110590f7096646a45735e939b19fb
DLC3_NarrativeTree_ElvenSettlement_Suspect_Interrogation_02	NarrativeTreeDefinition	NarrativeTreeDefinition	b76ec42d9fdb86646ab5d1e4dbcaa337
DLC3_NarrativeTree_ElvenSettlement_Suspect_Interrogation_03	NarrativeTreeDefinition	NarrativeTreeDefinition	961791ad17b07d846af01288b1e887ef
DLC3_NarrativeTree_ElvenSettlement_Suspect_Interrogation_04	NarrativeTreeDefinition	NarrativeTreeDefinition	3c8325ef70cc4c64ca977546f8f56e91
DLC3_NarrativeTree_ElvenSettlement_Suspect_Interrogation_05_Traitor	NarrativeTreeDefinition	NarrativeTreeDefinition	c69b6c61a2fcb884ba5677692b4d9ccc
DLC3_NarrativeTree_ElvenSettlement_Suspect_Interrogation_06	NarrativeTreeDefinition	NarrativeTreeDefinition	f9e344e28f537aa42975969d35dfb62c
DLC3_NarrativeTree_ElvenSettlement_Suspect_Interrogation_07	NarrativeTreeDefinition	NarrativeTreeDefinition	0ff8bfb3c2012494fa6bf32235ab54ba
DLC3_NarrativeTree_ElvenSettlement_Suspect_Interrogation_Informant	NarrativeTreeDefinition	NarrativeTreeDefinition	f32fab9b751d7824b9d28fd2c58ffef8
DLC3_NarrativeTree_Gallivan_Castle_Before_Entering	NarrativeTreeDefinition	NarrativeTreeDefinition	722e760964811ea45b55de91d07863e3
DLC3_NarrativeTree_Gallivan_Castle_Before_Entering_Captain	NarrativeTreeDefinition	NarrativeTreeDefinition	6299ce9e28102c94e96540646d78c627
DLC3_NarrativeTree_Gallivan_Suspect_Accusation_01	NarrativeTreeDefinition	NarrativeTreeDefinition	688bfc56aaad691418b174b9f6ada986
DLC3_NarrativeTree_Gallivan_Suspect_Accusation_02	NarrativeTreeDefinition	NarrativeTreeDefinition	1e86f7884d976274a96efb519a8a8e1f
DLC3_NarrativeTree_Gallivan_Suspect_Accusation_03_Traitor	NarrativeTreeDefinition	NarrativeTreeDefinition	f72377bf92b36a041a00cce8e3a12634
DLC3_NarrativeTree_Gallivan_Suspect_Accusation_04	NarrativeTreeDefinition	NarrativeTreeDefinition	0b7754e674e87f54fbfba7b876df23b4
DLC3_NarrativeTree_Gallivan_Suspect_Accusation_05	NarrativeTreeDefinition	NarrativeTreeDefinition	3c4c6a4a94f1eff4d851225dd889c006
DLC3_NarrativeTree_Gallivan_Suspect_Interrogation_01	NarrativeTreeDefinition	NarrativeTreeDefinition	35dc2b2bfae37c045adf3a17ff6d0baa
DLC3_NarrativeTree_Gallivan_Suspect_Interrogation_02	NarrativeTreeDefinition	NarrativeTreeDefinition	15265758cb19a854c82b31fbe4e74a90
DLC3_NarrativeTree_Gallivan_Suspect_Interrogation_03_Traitor	NarrativeTreeDefinition	NarrativeTreeDefinition	0e487c9d95ec2a04e8bebc5c69b4b903
DLC3_NarrativeTree_Gallivan_Suspect_Interrogation_04	NarrativeTreeDefinition	NarrativeTreeDefinition	46c568ad91ae60e439761294c5e87f08
DLC3_NarrativeTree_Gallivan_Suspect_Interrogation_05	NarrativeTreeDefinition	NarrativeTreeDefinition	9acc76255f7312d4fb9b4397dafdae43
DLC3_NarrativeTree_Gallivan_Suspect_Interrogation_Informant	NarrativeTreeDefinition	NarrativeTreeDefinition	3b195e2f3e2503a48bca44dd3ceda019
DLC3_NarrativeTree_GallivanBorder_CompleteInvestigation	NarrativeTreeDefinition	NarrativeTreeDefinition	c0e751077e1f7cf4d8ea339c7cac7b78
DLC3_NarrativeTree_GallivanBorder_HC01_Step1_CS01_TalkToRepresentative	NarrativeTreeDefinition	NarrativeTreeDefinition	1dd8ed6f3c17be540a7698c2b43f90f8
DLC3_NarrativeTree_GallivanBorder_HC01_Step3_CS02_TalkToTheLeader	NarrativeTreeDefinition	NarrativeTreeDefinition	d30597fedf42a864a9ab2f01c3833048
DLC3_NarrativeTree_GallivanBorder_HC01_Step6_CS03_ReportToTheLeader	NarrativeTreeDefinition	NarrativeTreeDefinition	8abc338bfdab75946a2a519d00d48758
DLC3_NarrativeTree_GallivanBorder_HC02_Step1_CS01_TalkToCaporal	NarrativeTreeDefinition	NarrativeTreeDefinition	53afdb3e43957564095f68a6d7e21bc8
DLC3_NarrativeTree_GallivanBorder_HC03_Step1_CS01_TalkToLeader	NarrativeTreeDefinition	NarrativeTreeDefinition	707c12b6b68eac44dadd4b33b38771d3
DLC3_NarrativeTree_GallivanBorder_HC03_Step4_CS02_ReportToTheCaporal	NarrativeTreeDefinition	NarrativeTreeDefinition	cf6a1d390f447fd428940b5879b1d2e9
DLC3_NarrativeTree_GallivanBorder_HC04_Step1_CS01_PutschOfCaporal	NarrativeTreeDefinition	NarrativeTreeDefinition	41e59da13820ffa43899a00573d2c541
DLC3_NarrativeTree_GallivanBorder_HC04_Step2b_CS02_ExplainTheBetrayal	NarrativeTreeDefinition	NarrativeTreeDefinition	4a008acdf1abe5e42824771d9094b6a1
DLC3_NarrativeTree_GallivanBorder_HC04_Step2b_CS03_TheLeaderIsDead	NarrativeTreeDefinition	NarrativeTreeDefinition	93e76207bc9c1f8418a3c62c223cd580
DLC3_NarrativeTree_GallivanBorder_HC04_Step3a_CS04_ConvinceCaporalToSurrender	NarrativeTreeDefinition	NarrativeTreeDefinition	be96bf204ad547e4a9d99e65fb3400cc
DLC3_NarrativeTree_GallivanBorder_HC04_Step3b_CS05_TheCaporalIsDeadOrArrested	NarrativeTreeDefinition	NarrativeTreeDefinition	a2cea79109c37aa46ac5a072a6c380e4
DLC3_NarrativeTree_GallivanBorderCastle_HC05A_Step2_CS01_TalkToLeader	NarrativeTreeDefinition	NarrativeTreeDefinition	0f9b94319b559fe4da921e24015b6bfa
DLC3_NarrativeTree_GallivanBorderCastle_HC05A_Step4_CS02_LeaderReport	NarrativeTreeDefinition	NarrativeTreeDefinition	72ac230dd7804bc43b0d8b6caa6eea48
DLC3_NarrativeTree_GallivanBorderCastle_HC05B_Step2_CS01_TalkToCaporal	NarrativeTreeDefinition	NarrativeTreeDefinition	8e30695e0d66a0f499d2d03c459b78f9
DLC3_NarrativeTree_GallivanBorderCastle_HC05B_Step4_CS02_CaporalReport	NarrativeTreeDefinition	NarrativeTreeDefinition	9a8b1589577435849a8dabd5e2dc83a9
DLC3_NarrativeTree_GallivanBorderFrozenRiver_HC03_CS02_TalkToTheGallivanChief	NarrativeTreeDefinition	NarrativeTreeDefinition	9a3282cfe0360af4e9c3155ac895dbb0
DLC3_NarrativeTree_GallivanBorderRobar	NarrativeTreeDefinition	NarrativeTreeDefinition	59f2f6c9414faac4d92580210bfe1308
DLC3_NarrativeTree_GarradsCastle_GarradEnd	NarrativeTreeDefinition	NarrativeTreeDefinition	2d3555b589327194dbcb1009adaf3a88
DLC3_NarrativeTree_GarradsCastle_MeetGarrad	NarrativeTreeDefinition	NarrativeTreeDefinition	ceb7330e5e67af94a8e2ac7829258f6b
DLC3_NarrativeTree_GarradsCastle_Suspect_Accusation_Garrad01	NarrativeTreeDefinition	NarrativeTreeDefinition	5c17fb4d96ba05648bee81c47c219dd6
DLC3_NarrativeTree_GarradsCastle_Suspect_Accusation_Garrad02	NarrativeTreeDefinition	NarrativeTreeDefinition	e68b5bbbc92af88468ca72c87d327337
DLC3_NarrativeTree_GarradsCastle_Suspect_Accusation_Garrad03	NarrativeTreeDefinition	NarrativeTreeDefinition	e6dfec0984eac014bb126342367131b3
DLC3_NarrativeTree_GarradsCastle_Suspect_Accusation_Garrad04	NarrativeTreeDefinition	NarrativeTreeDefinition	324f3f31a1075014c92f3d420835f5a6
DLC3_NarrativeTree_GarradsCastle_Suspect_Accusation_Garrad05_Traitor	NarrativeTreeDefinition	NarrativeTreeDefinition	a15174bd815a7f442aaaf51a6d0d3604
DLC3_NarrativeTree_GarradsCastle_Suspect_Accusation_Garrad06	NarrativeTreeDefinition	NarrativeTreeDefinition	db912f54dfd704d47b2dc428183e0873
DLC3_NarrativeTree_GarradsCastle_Suspect_Accusation_Garrad07	NarrativeTreeDefinition	NarrativeTreeDefinition	1a3ff4a2888b69c4ba459f6015dfbacb
DLC3_NarrativeTree_GarradsCastle_Suspect_Accusation_Garrad08	NarrativeTreeDefinition	NarrativeTreeDefinition	e5dab67144620b540b5df3f2c52763fb
DLC3_NarrativeTree_GarradsCastle_Suspect_Interrogation_Garrad_Informant	NarrativeTreeDefinition	NarrativeTreeDefinition	2709bfbd9b55b694f91b760ea25db7e1
DLC3_NarrativeTree_GarradsCastle_Suspect_Interrogation_Garrad01	NarrativeTreeDefinition	NarrativeTreeDefinition	92f1397ea4ec1df45aff23dcbfe6f937
DLC3_NarrativeTree_GarradsCastle_Suspect_Interrogation_Garrad02	NarrativeTreeDefinition	NarrativeTreeDefinition	11cba0c04f590e54eaf8e47d3d9156d4
DLC3_NarrativeTree_GarradsCastle_Suspect_Interrogation_Garrad03	NarrativeTreeDefinition	NarrativeTreeDefinition	439d6703d4300aa4182b536f1cc860c8
DLC3_NarrativeTree_GarradsCastle_Suspect_Interrogation_Garrad04	NarrativeTreeDefinition	NarrativeTreeDefinition	3d81955ccbc75f24cbd7b009452774e2
DLC3_NarrativeTree_GarradsCastle_Suspect_Interrogation_Garrad05_Traitor	NarrativeTreeDefinition	NarrativeTreeDefinition	1866462f4f2ecd541b92662576d8467a
DLC3_NarrativeTree_GarradsCastle_Suspect_Interrogation_Garrad06	NarrativeTreeDefinition	NarrativeTreeDefinition	c55384b8986b6214cbae6b8105c292cf
DLC3_NarrativeTree_GarradsCastle_Suspect_Interrogation_Garrad07	NarrativeTreeDefinition	NarrativeTreeDefinition	ecfbffe874339c840b3b9fc4e27c2009
DLC3_NarrativeTree_GarradsCastle_Suspect_Interrogation_Garrad08	NarrativeTreeDefinition	NarrativeTreeDefinition	ac361a657a99c704a80ca83b55d0e9a1
DLC3_NarrativeTree_GarradsCastle_V2_INTERMISSION	NarrativeTreeDefinition	NarrativeTreeDefinition	eb275d9823bd71e4d9a11ad5c14f5fc0
DLC3_NarrativeTree_GarradsCastle_V2_NONDETECT	NarrativeTreeDefinition	NarrativeTreeDefinition	9270d6ac00e5fa64abb5a87a179db09d
DLC3_NarrativeTree_GarradsCastle_V2_START	NarrativeTreeDefinition	NarrativeTreeDefinition	a83be01bfee4ff64c9e07f4132da1c77
DLC3_NarrativeTree_GarradsCastle_V2_Suspect0A_1	NarrativeTreeDefinition	NarrativeTreeDefinition	e4bd09c3d74e53e4387c6ba5956db0bf
DLC3_NarrativeTree_GarradsCastle_V2_Suspect0A_2	NarrativeTreeDefinition	NarrativeTreeDefinition	23786e952536ae343a7b596ce126936a
DLC3_NarrativeTree_GarradsCastle_V2_Suspect0B_1	NarrativeTreeDefinition	NarrativeTreeDefinition	9aab24e152adf174ba1ccca5c8a775c2
DLC3_NarrativeTree_GarradsCastle_V2_Suspect0B_2	NarrativeTreeDefinition	NarrativeTreeDefinition	49fc9c24011953346bc1e0cdafb01dbb
DLC3_NarrativeTree_GarradsCastle_V2_Suspect0C_1	NarrativeTreeDefinition	NarrativeTreeDefinition	a2e803dab7b60324398a5fab14402dbf
DLC3_NarrativeTree_GarradsCastle_V2_Suspect0C_2	NarrativeTreeDefinition	NarrativeTreeDefinition	94b4302bd9dec844d8c7b7374bcf57e0
DLC3_NarrativeTree_GarradsCastle_V2_Suspect0D_1	NarrativeTreeDefinition	NarrativeTreeDefinition	2d9bda16fc58c4547b7e533fe62683ea
DLC3_NarrativeTree_GarradsCastle_V2_Suspect0D_2	NarrativeTreeDefinition	NarrativeTreeDefinition	c6992159afb85ff42a0235f26f3d9635
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_Captain_Investigating_Butler	NarrativeTreeDefinition	NarrativeTreeDefinition	3ed16748de78225439304de8d7589208
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_Caretaker_Investigating_Butler	NarrativeTreeDefinition	NarrativeTreeDefinition	c5aa6add4ba0fb54182f7c6336c04f80
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_GuardKeep_Investigating_Butler	NarrativeTreeDefinition	NarrativeTreeDefinition	7ca431b74c9c2d741ba2467ab687bd31
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_Informant_Investigating_Butler	NarrativeTreeDefinition	NarrativeTreeDefinition	4301ccb57cf261b468ba3e1c2f26289f
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_Internal_Talk_After_Investigating_Butler	NarrativeTreeDefinition	NarrativeTreeDefinition	1780a1b448deff24787d25124263a391
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_Keep_Leaving_Vigdis	NarrativeTreeDefinition	NarrativeTreeDefinition	367960129c3b5aa40b5abcb26a63a63c
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_Keep_Leaving_Vigdis_VIP	NarrativeTreeDefinition	NarrativeTreeDefinition	5cbe277381233c44f8124e7b2f987833
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_Keep_Ragnhild_Flee_SouthernClan_04_Mid	NarrativeTreeDefinition	NarrativeTreeDefinition	9bcde59a9b55c0f48aba5aaa712c20e0
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_Mausoleum_Meet_Brother	NarrativeTreeDefinition	NarrativeTreeDefinition	0a5f9e3a0ca0e224691d1e56ea4b264e
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_Mausoleum_Meet_Cousin	NarrativeTreeDefinition	NarrativeTreeDefinition	fb75359f8718f98408721d58007ceab8
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_Mausoleum_Meet_Uncle	NarrativeTreeDefinition	NarrativeTreeDefinition	4563c41c90171264b8f60090c3f190bd
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_Mausoleum_Opening_Necropolis_Access	NarrativeTreeDefinition	NarrativeTreeDefinition	616d90a557c375f409dc9fd0b88736a1
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_Mausoleum_Tomb	NarrativeTreeDefinition	NarrativeTreeDefinition	81e512eb8c1942645b42fbdcfcba04be
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_Merchant_Investigating_Butler	NarrativeTreeDefinition	NarrativeTreeDefinition	5968bc9f674de5149822dd68aaaaa08d
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_Necropolis_Intro	NarrativeTreeDefinition	NarrativeTreeDefinition	dd36be48a7492364897ee86a71287e7f
DLC3_NarrativeTree_Kaupaa_AdvancerBanter_Necropolis_Vault	NarrativeTreeDefinition	NarrativeTreeDefinition	696ba36670921b14492ec11416e95c86
DLC3_NarrativeTree_Kaupaa_AntiquariansHQ_VIP	NarrativeTreeDefinition	NarrativeTreeDefinition	d9f2ffa0d24731e4ea829b56899e8ec3
DLC3_NarrativeTree_Kaupaa_Arivad_Temple_Intro	NarrativeTreeDefinition	NarrativeTreeDefinition	94a221b53a20ac54b822f804739add58
DLC3_NarrativeTree_Kaupaa_Arivad_Temple_Talk_Vigdis_After_Fight_SouthernClan_04_End	NarrativeTreeDefinition	NarrativeTreeDefinition	7d553fd2296a849489c3ea3f29a629a8
DLC3_NarrativeTree_Kaupaa_Arivad_Temple_Talk_Vigdis_After_Fight_SouthernClan_04_End_VIP	NarrativeTreeDefinition	NarrativeTreeDefinition	36aa96c62bff69c4eb38a13649596620
DLC3_NarrativeTree_Kaupaa_Borough_Intro_Glacier	NarrativeTreeDefinition	NarrativeTreeDefinition	68752998b59b205458f60656092d3e7e
DLC3_NarrativeTree_Kaupaa_ClanHouse_Talk_Misouk_SouthernClan_03_Start	NarrativeTreeDefinition	NarrativeTreeDefinition	226fd4a83a19a954e8d6c5902c716247
DLC3_NarrativeTree_Kaupaa_ClanHouse_Talk_Vigdis_SouthernClan_02_Start	NarrativeTreeDefinition	NarrativeTreeDefinition	b283d53d544993543996c2d720e6ec65
DLC3_NarrativeTree_Kaupaa_Inn_AfterBattle_VIP	NarrativeTreeDefinition	NarrativeTreeDefinition	094a6765520c54a4c81f56c676cde12f
DLC3_NarrativeTree_Kaupaa_Keep_Report_Betrayal_To_Vigdis_SouthernClan_03_End_04_Start	NarrativeTreeDefinition	NarrativeTreeDefinition	89eb71932611e8a4bba6c8ffab413974
DLC3_NarrativeTree_Kaupaa_Keep_SpeakWithDead_VIP	NarrativeTreeDefinition	NarrativeTreeDefinition	37fb4ffc11ca81e41a341749c1251fae
DLC3_NarrativeTree_Kaupaa_Keep_SpeakWithDead2_VIP	NarrativeTreeDefinition	NarrativeTreeDefinition	75af7027f189da7478e924e6b064f765
DLC3_NarrativeTree_Kaupaa_Keep_Talk_Vigdis_And_Butler_SouthernClan_01_Mid	NarrativeTreeDefinition	NarrativeTreeDefinition	71cf4b981ffdfd34bac8137ee8c7ce13
DLC3_NarrativeTree_Kaupaa_Keep_Talk_Vigdis_And_Butler_SouthernClan_01_Mid_VIP	NarrativeTreeDefinition	NarrativeTreeDefinition	d5dd42295913bb34e9e7b440c447880d
DLC3_NarrativeTree_Kaupaa_Mausoleum_Meeting_Beryl	NarrativeTreeDefinition	NarrativeTreeDefinition	c3c15f95f6f53104489281d65bdd587c
