ActivatorButton~Catacombs~MOD	Title='Button Activator <color=yellow>Catacombs</color>'.
LorePlaque_B~Stronghold~MOD	Title='Lore Plaque <color=yellow>Stronghold</color>'.
LorePlaque_B~TownInterior~MOD	Title='Lore Plaque <color=yellow>Town Interiors</color>'.
LorePlaque_C~LavaCaves~MOD	Title='Lore Plaque <color=yellow>Lava Caves</color>'.
LorePlaque_C~Town~MOD	Title='Lore Plaque <color=yellow>Town</color>'.
LorePlaque_C~WoodLand~MOD	Title='Lore Plaque <color=yellow>Woodland</color>'.
LowGround_Big_24C~Catacombs~MOD	Title='Big Room <color=yellow>Catacombs</color>'.
LowGround_Crossroad_12C~Catacombs~MOD	Title='Crossroad <color=yellow>Catacombs</color>'.
LowGround_Small_24C~Catacombs~MOD	Title='Small Room <color=yellow>Catacombs</color>'.
ManaLamp_A~ElvenPalace~MOD	Title='Mana Lamp (wall) <color=yellow>Elven Palace</color>'.
ManaLamp_A~Stronghold~MOD	Title='Mana Lamp (wall) <color=yellow>Stronghold</color>'.
ManaLamp_B~ElvenPalace~MOD	Title='Mana Lamp (wall) <color=yellow>Elven Palace</color>'.
ManaLamp_B~Stronghold~MOD	Title='Mana Lamp (wall) <color=yellow>Stronghold</color>'.
ManaLamp_C~ElvenPalace~MOD	Title='Mana Lamp <color=yellow>Elven Palace</color>'.
ManaLamp_C~Stronghold~MOD	Title='Mana Lamp <color=yellow>Stronghold</color>'.
ManaLamp_D~ElvenPalace~MOD	Title='Mana Lamp <color=yellow>Elven Palace</color>'.
ManaLamp_D~Stronghold~MOD	Title='Mana Lamp <color=yellow>Stronghold</color>'.
ManholeCover_B~Town~MOD	Title='Manhole Cover <color=yellow>Town</color>'.
MarketBooth_A~LavaCaves~MOD	Title='Market Booth <color=yellow>Lava Caves</color>'.
MarketBooth_B~LavaCaves~MOD	Title='Market Booth <color=yellow>Lava Caves</color>'.
MarketBooth_C~LavaCaves~MOD	Title='Market Booth <color=yellow>Lava Caves</color>'.
MarketBooth_D~LavaCaves~MOD	Title='Market Booth <color=yellow>Lava Caves</color>'.
Mausoleum~Necropolis~MOD	Title='Mausoleum <color=yellow>Necropolis</color>'.
Merchant_Banner~Town~MOD	Title='Merchant Banner <color=yellow>Town</color>'.
Merchant_Sign~Town~MOD	Title='Merchant Sign <color=yellow>Town</color>'.
MetalRailling_A~Necropolis~MOD	Title='Guardrails <color=yellow>Necropolis</color>'.
Mirror_A~Stronghold~MOD	Title='Mirror <color=yellow>Stronghold</color>'.
Mirror_A~TownInterior~MOD	Title='Mirror <color=yellow>Town Interiors</color>'.
Mirror_B_Covered~Stronghold~MOD	Title='Mirror <color=yellow>Stronghold</color>'.
Mirror_B~Stronghold~MOD	Title='Mirror <color=yellow>Stronghold</color>'.
Mirror_B~TownInterior~MOD	Title='Mirror <color=yellow>Town Interiors</color>'.
Mirror_C~Stronghold~MOD	Title='Mirror <color=yellow>Stronghold</color>'.
Mirror_C~TownInterior~MOD	Title='Mirror <color=yellow>Town Interiors</color>'.
Monument_A~Necropolis~MOD	Title='Monument <color=yellow>Necropolis</color>'.
Mushrooms_A~Catacombs~MOD	Title='Mushrooms <color=yellow>Catacombs</color>'.
Mushrooms_A~LavaCaves~MOD	Title='Mushrooms <color=yellow>Lava Caves</color>'.
Mushrooms_B~Catacombs~MOD	Title='Mushrooms <color=yellow>Catacombs</color>'.
Mushrooms_B~LavaCaves~MOD	Title='Mushrooms <color=yellow>Lava Caves</color>'.
Navigation~Catacombs~MOD	Title='Navigation Catacombs<color=yellow> [MODDED]</color>'.
Navigation~ElvenPalace~MOD	Title='Navigation Elven Palace<color=yellow> [MODDED]</color>'.
Navigation~Jungle~MOD	Title='Navigation Jungle<color=yellow> [MODDED]</color>'.
Navigation~LavaCaves~MOD	Title='Navigation Lava Caves<color=yellow> [MODDED]</color>'.
Navigation~Necropolis~MOD	Title='Navigation Necropolis<color=yellow> [MODDED]</color>'.
Navigation~Sewers~MOD	Title='Navigation Sewers<color=yellow> [MODDED]</color>'.
Navigation~Stronghold~MOD	Title='Navigation Stronghold<color=yellow> [MODDED]</color>'.
Navigation~Town~MOD	Title='Navigation Town<color=yellow> [MODDED]</color>'.
Navigation~TownInterior~MOD	Title='Navigation Town Interiors<color=yellow> [MODDED]</color>'.
Navigation~WoodLand~MOD	Title='Navigation Woodland<color=yellow> [MODDED]</color>'.
NightStand_A~TownInterior~MOD	Title='Nightstand <color=yellow>Town Interiors</color>'.
NightStand_B~TownInterior~MOD	Title='Nightstand <color=yellow>Town Interiors</color>'.
NightStand_C~TownInterior~MOD	Title='Nightstand <color=yellow>Town Interiors</color>'.
Obstacle~Catacombs~MOD	Title='Obstacles Catacombs<color=yellow> [MODDED]</color>'.
Obstacle~ElvenPalace~MOD	Title='Obstacles Elven Palace<color=yellow> [MODDED]</color>'.
Obstacle~Jungle~MOD	Title='Obstacles Jungle<color=yellow> [MODDED]</color>'.
Obstacle~LavaCaves~MOD	Title='Obstacles Lava Caves<color=yellow> [MODDED]</color>'.
Obstacle~Necropolis~MOD	Title='Obstacles Necropolis<color=yellow> [MODDED]</color>'.
Obstacle~Sewers~MOD	Title='Obstacles Sewers<color=yellow> [MODDED]</color>'.
Obstacle~Stronghold~MOD	Title='Obstacles Stronghold<color=yellow> [MODDED]</color>'.
Obstacle~Town~MOD	Title='Obstacles Town<color=yellow> [MODDED]</color>'.
Obstacle~TownInterior~MOD	Title='Obstacles Town Interiors<color=yellow> [MODDED]</color>'.
Obstacle~WoodLand~MOD	Title='Obstacles Woodland<color=yellow> [MODDED]</color>'.
OldMine_Debris_A~LavaCaves~MOD	Title='Debris <color=yellow>Lava Caves</color>'.
OldMine_Structure_A~LavaCaves~MOD	Title='Structure <color=yellow>Lava Caves</color>'.
OldMine_Structure_B~LavaCaves~MOD	Title='Structure <color=yellow>Lava Caves</color>'.
OldMine_Structure_C~LavaCaves~MOD	Title='Structure <color=yellow>Lava Caves</color>'.
OldMine_Structure_D~LavaCaves~MOD	Title='Structure <color=yellow>Lava Caves</color>'.
OldMine_Structure_E~LavaCaves~MOD	Title='Structure <color=yellow>Lava Caves</color>'.
Openings~Catacombs~MOD	Title='Openings Catacombs<color=yellow> [MODDED]</color>'.
Openings~ElvenPalace~MOD	Title='Openings Elven Palace<color=yellow> [MODDED]</color>'.
Openings~Jungle~MOD	Title='Openings Jungle<color=yellow> [MODDED]</color>'.
Openings~LavaCaves~MOD	Title='Openings Lava Caves<color=yellow> [MODDED]</color>'.
Openings~Necropolis~MOD	Title='Openings Necropolis<color=yellow> [MODDED]</color>'.
Openings~Sewers~MOD	Title='Openings Sewers<color=yellow> [MODDED]</color>'.
Openings~Stronghold~MOD	Title='Openings Stronghold<color=yellow> [MODDED]</color>'.
Openings~Town~MOD	Title='Openings Town<color=yellow> [MODDED]</color>'.
Openings~TownInterior~MOD	Title='Openings Town Interiors<color=yellow> [MODDED]</color>'.
Openings~WoodLand~MOD	Title='Openings Woodland<color=yellow> [MODDED]</color>'.
Ornaments~Catacombs~MOD	Title='Ornaments Catacombs<color=yellow> [MODDED]</color>'.
Ornaments~ElvenPalace~MOD	Title='Ornaments Elven Palace<color=yellow> [MODDED]</color>'.
Ornaments~Jungle~MOD	Title='Ornaments Jungle<color=yellow> [MODDED]</color>'.
Ornaments~LavaCaves~MOD	Title='Ornaments Lava Caves<color=yellow> [MODDED]</color>'.
Ornaments~Necropolis~MOD	Title='Ornaments Necropolis<color=yellow> [MODDED]</color>'.
Ornaments~Sewers~MOD	Title='Ornaments Sewers<color=yellow> [MODDED]</color>'.
Ornaments~Stronghold~MOD	Title='Ornaments Stronghold<color=yellow> [MODDED]</color>'.
Ornaments~Town~MOD	Title='Ornaments Town<color=yellow> [MODDED]</color>'.
Ornaments~TownInterior~MOD	Title='Ornaments Town Interiors<color=yellow> [MODDED]</color>'.
Ornaments~WoodLand~MOD	Title='Ornaments Woodland<color=yellow> [MODDED]</color>'.
Paint_A_Covered~Stronghold~MOD	Title='Painting <color=yellow>Stronghold</color>'.
Paint_A~Stronghold~MOD	Title='Painting <color=yellow>Stronghold</color>'.
Paint_A~TownInterior~MOD	Title='Painting <color=yellow>Town Interiors</color>'.
Paint_B_Covered~Stronghold~MOD	Title='Painting <color=yellow>Stronghold</color>'.
Paint_B~Stronghold~MOD	Title='Painting <color=yellow>Stronghold</color>'.
Paint_B~TownInterior~MOD	Title='Painting <color=yellow>Town Interiors</color>'.
Paint_C_Covered~Stronghold~MOD	Title='Painting <color=yellow>Stronghold</color>'.
Paint_C~Stronghold~MOD	Title='Painting <color=yellow>Stronghold</color>'.
Paint_C~TownInterior~MOD	Title='Painting <color=yellow>Town Interiors</color>'.
Partitions~Catacombs~MOD	Title='Partitions Catacombs<color=yellow> [MODDED]</color>'.
Partitions~ElvenPalace~MOD	Title='Partitions Elven Palace<color=yellow> [MODDED]</color>'.
Partitions~Jungle~MOD	Title='Partitions Jungle<color=yellow> [MODDED]</color>'.
Partitions~LavaCaves~MOD	Title='Partitions Lava Caves<color=yellow> [MODDED]</color>'.
Partitions~Necropolis~MOD	Title='Partitions Necropolis<color=yellow> [MODDED]</color>'.
Partitions~Sewers~MOD	Title='Partitions Sewers<color=yellow> [MODDED]</color>'.
Partitions~Stronghold~MOD	Title='Partitions Stronghold<color=yellow> [MODDED]</color>'.
Partitions~Town~MOD	Title='Partitions Town<color=yellow> [MODDED]</color>'.
Partitions~TownInterior~MOD	Title='Partitions Town Interiors<color=yellow> [MODDED]</color>'.
Partitions~WoodLand~MOD	Title='Partitions Woodland<color=yellow> [MODDED]</color>'.
Path_Crossroad~WoodLand~MOD	Title='X-shaped crossroads <color=yellow>Woodland</color>'.
Path_End~WoodLand~MOD	Title='Dead end <color=yellow>Woodland</color>'.
Path_Sjunction_A~WoodLand~MOD	Title='S-shaped crossroads <color=yellow>Woodland</color>'.
Path_Sjunction_B~WoodLand~MOD	Title='S-shaped crossroads <color=yellow>Woodland</color>'.
Path_Straight_A~WoodLand~MOD	Title='Straight path <color=yellow>Woodland</color>'.
Path_Straight_B~WoodLand~MOD	Title='Straight path <color=yellow>Woodland</color>'.
Path_Straight_C~WoodLand~MOD	Title='Straight path <color=yellow>Woodland</color>'.
Path_Straight_D~WoodLand~MOD	Title='Straight path <color=yellow>Woodland</color>'.
Path_Turn~WoodLand~MOD	Title='Curved path <color=yellow>Woodland</color>'.
Path_Yjunction~WoodLand~MOD	Title='Y-shaped crossroads <color=yellow>Woodland</color>'.
Paved_Road_DeadEnd~Town~MOD	Title='Paved Road Dead End <color=yellow>Town</color>'.
Paved_Road_RoundCenter_A~Town~MOD	Title='Paved Road Square <color=yellow>Town</color>'.
Paved_Road_RoundCenter_B~Town~MOD	Title='Paved Road Square <color=yellow>Town</color>'.
Paved_Road_RoundTurn~Town~MOD	Title='Paved Road Turn <color=yellow>Town</color>'.
Paved_Road_SquareCenter_A~Town~MOD	Title='Paved Road Square <color=yellow>Town</color>'.
Paved_Road_SquareCenter_B~Town~MOD	Title='Paved Road Square <color=yellow>Town</color>'.
Paved_Road_SquareCenter_C~Town~MOD	Title='Paved Road Square <color=yellow>Town</color>'.
Paved_Road_Straight_1C~Town~MOD	Title='Paved Road Straight <color=yellow>Town</color>'.
Paved_Road_Straight_2C~Town~MOD	Title='Paved Road Straight <color=yellow>Town</color>'.
Paved_Road_Straight_3C~Town~MOD	Title='Paved Road Straight <color=yellow>Town</color>'.
Paved_Road_Straight_4C~Town~MOD	Title='Paved Road Straight <color=yellow>Town</color>'.
Paved_Road_TShape~Town~MOD	Title='Paved Road T-Shape <color=yellow>Town</color>'.
Paved_Road_XCrossRoads~Town~MOD	Title='Paved Road Cross Section <color=yellow>Town</color>'.
Pennant_A~Town~MOD	Title='Pennant <color=yellow>Town</color>'.
Pennant_A~TownInterior~MOD	Title='Pennant <color=yellow>Town Interiors</color>'.
Pennant_B~Town~MOD	Title='Pennant <color=yellow>Town</color>'.
Pennant_B~TownInterior~MOD	Title='Pennant <color=yellow>Town Interiors</color>'.
Planks_A~Town~MOD	Title='Wood planks <color=yellow>Town</color>'.
Planks_A~WoodLand~MOD	Title='Wood planks <color=yellow>Woodland</color>'.
Planks_B~Town~MOD	Title='Wood planks <color=yellow>Town</color>'.
Planks_B~WoodLand~MOD	Title='Wood planks <color=yellow>Woodland</color>'.
Planks_C~Town~MOD	Title='Wood planks <color=yellow>Town</color>'.
Planks_C~WoodLand~MOD	Title='Wood planks <color=yellow>Woodland</color>'.
Plant_A~ElvenPalace~MOD	Title='Plant <color=yellow>Elven Palace</color>'.
Plant_B~ElvenPalace~MOD	Title='Plant <color=yellow>Elven Palace</color>'.
PoisonBulb~Sewers~MOD	Title='Poison Bulb <color=yellow>Sewers</color>'.
PoisonBulb~WoodLand~MOD	Title='Poison Bulb <color=yellow>Woodland</color>'.
Pond_Large_24C~WoodLand~MOD	Title='Large Pond <color=yellow>Woodland</color>'.
Pond_Small_12C~WoodLand~MOD	Title='Small Pond <color=yellow>Woodland</color>'.
PowerAttack	Description='Take a -3 to hit penalty to your attack for the rest of the turn to do +3 damage when you land your strikes. Only to be used when attacking with a one handed non-light weapon, melee or ranged.'.
PowerAttack	Description='Take a -3 to hit penalty to your attack for the rest of the turn to do +3 damage when you land your strikes. Only to be used when attacking with a one handed non-light weapon, melee or ranged.'.
PowerAttackAttackModifier	Title='Feature/&PowerAttackAttackModifierTitle'.
PowerAttackAttackModifier	Description='Feature/&PowerAttackAttackModifierDescription'.
PowerAttackAttackModifier	Title='Feature/&PowerAttackAttackModifierTitle'.
PowerAttackAttackModifier	Description='Feature/&PowerAttackAttackModifierDescription'.
PowerAttackAttackModifier	Title='Feature/&PowerAttackAttackModifierTitle'.
PowerAttackAttackModifier	Description='Feature/&PowerAttackAttackModifierDescription'.
PowerAttackCondition	Description='Take a -3 to hit penalty to your attack for the rest of the turn to do +3 damage when you land your strikes. Only to be used when attacking with a one handed non-light weapon, melee or ranged.'.
PowerAttackFeat	Description='You learned to trade accuracy to lander deadlier/harder blows.  You can choose to take a -3 penalty to your to hit in order to do more damage (+3 damage for one handed weapons, +6 damage for two handed weapons).  Lasts for the whole turn once activated.  Works with melee and ranged weapons.'.
PowerAttackTwoHanded	Description='Take a -3 to hit penalty to your attack for the rest of the turn to do +6 damage when you land your strikes.  Only to be used when attacking with two hands, melee or ranged.'.
PowerAttackTwoHanded	Description='Take a -3 to hit penalty to your attack for the rest of the turn to do +6 damage when you land your strikes.  Only to be used when attacking with two hands, melee or ranged.'.
PowerAttackTwoHandedAttackModifier	Description='Take a -3 to hit penalty to your attack for the rest of the turn to do +6 damage when you land your strikes.  Only to be used when attacking with two hands, melee or ranged.'.
PowerAttackTwoHandedAttackModifier	Description='Take a -3 to hit penalty to your attack for the rest of the turn to do +6 damage when you land your strikes.  Only to be used when attacking with two hands, melee or ranged.'.
PowerAttackTwoHandedAttackModifier	Description='Take a -3 to hit penalty to your attack for the rest of the turn to do +6 damage when you land your strikes.  Only to be used when attacking with two hands, melee or ranged.'.
PowerAttackTwoHandedCondition	Description='Take a -3 to hit penalty to your attack for the rest of the turn to do +6 damage when you land your strikes.  Only to be used when attacking with two hands, melee or ranged.'.
PrisonDoor~Catacombs~MOD	Title='Prison Door <color=yellow>Catacombs</color>'.
PrisonDoor~Stronghold~MOD	Title='Prison Door <color=yellow>Stronghold</color>'.
PrisonDoor~TownInterior~MOD	Title='Prison Door <color=yellow>Town Interiors</color>'.
PrisonFence_Link_LowGround~Catacombs~MOD	Title='Prison Fence <color=yellow>Catacombs</color>'.
PrisonFence_Link_LowGround~Sewers~MOD	Title='Prison Fence <color=yellow>Sewers</color>'.
PrisonFence_Link~Catacombs~MOD	Title='Prison Fence <color=yellow>Catacombs</color>'.
PrisonFence_Link~Sewers~MOD	Title='Prison Fence <color=yellow>Sewers</color>'.
PrisonFence_Link~Stronghold~MOD	Title='Prison Fence <color=yellow>Stronghold</color>'.
PrisonFence_Straight_A~Catacombs~MOD	Title='Prison Fence <color=yellow>Catacombs</color>'.
PrisonFence_Straight_A~Sewers~MOD	Title='Prison Fence <color=yellow>Sewers</color>'.
PrisonFence_Straight_A~Stronghold~MOD	Title='Prison Fence <color=yellow>Stronghold</color>'.
PrisonFence_Straight_B~Catacombs~MOD	Title='Guardrails <color=yellow>Catacombs</color>'.
PrisonFence_Straight_B~Sewers~MOD	Title='Guardrails <color=yellow>Sewers</color>'.
PrisonFence_Straight_B~Stronghold~MOD	Title='Guardrails <color=yellow>Stronghold</color>'.
PrisonFence_Straight_LowGround_A~Catacombs~MOD	Title='Prison Fence <color=yellow>Catacombs</color>'.
PrisonFence_Straight_LowGround_A~Sewers~MOD	Title='Prison Fence <color=yellow>Sewers</color>'.
PrisonFence_Straight_LowGround_B~Catacombs~MOD	Title='Guardrails <color=yellow>Catacombs</color>'.
PrisonFence_Straight_LowGround_B~Sewers~MOD	Title='Guardrails <color=yellow>Sewers</color>'.
ProtectorConstruct_Upgrade	Title='Feat/&ProtectorConstructTitle_5'.
ProtectorConstruct_Upgrade	Description='Feat/&ProtectorConstructDescription_5'.
ProtectorConstructLevel15AutopreparedSpells	Title='Feat/&ProtectorConstructLevel15AutopreparedSpellsTitle'.
ProtectorConstructLevel15AutopreparedSpells	Description='Feat/&ProtectorConstructLevel15AutopreparedSpellsDescription'.
ProtectorConstructLevel15AutopreparedSpells	Title='Feat/&ProtectorConstructLevel15AutopreparedSpellsTitle'.
ProtectorConstructLevel15AutopreparedSpells	Description='Feat/&ProtectorConstructLevel15AutopreparedSpellsDescription'.
ProtectorConstructLevel3AutopreparedSpells	Title='Feat/&ProtectorConstructLevel3AutopreparedSpellsTitle'.
ProtectorConstructLevel3AutopreparedSpells	Description='Feat/&ProtectorConstructLevel3AutopreparedSpellsDescription'.
ProtectorConstructLevel3AutopreparedSpells	Title='Feat/&ProtectorConstructLevel3AutopreparedSpellsTitle'.
ProtectorConstructLevel3AutopreparedSpells	Description='Feat/&ProtectorConstructLevel3AutopreparedSpellsDescription'.
PushBlock~Catacombs~MOD	Title='Pushable Block <color=yellow>Catacombs</color>'.
PushBlock~ElvenPalace~MOD	Title='Pushable Block <color=yellow>Elven Palace</color>'.
PushBlock~LavaCaves~MOD	Title='Pushable Block <color=yellow>Lava Caves</color>'.
PushBlock~Necropolis~MOD	Title='Pushable Block <color=yellow>Necropolis</color>'.
PushBlock~Sewers~MOD	Title='Pushable Block <color=yellow>Sewers</color>'.
PushBlock~Stronghold~MOD	Title='Pushable Block <color=yellow>Stronghold</color>'.
PushBlock~Town~MOD	Title='Pushable Block <color=yellow>Town</color>'.
PushBlock~TownInterior~MOD	Title='Pushable Block <color=yellow>Town Interiors</color>'.
PushBlock~WoodLand~MOD	Title='Pushable Block <color=yellow>Woodland</color>'.
ReadingDesk_A~ElvenPalace~MOD	Title='Reading Desk <color=yellow>Elven Palace</color>'.
ReadingDesk_A~Stronghold~MOD	Title='Reading Desk <color=yellow>Stronghold</color>'.
ReadingDesk_B~ElvenPalace~MOD	Title='Reading Desk <color=yellow>Elven Palace</color>'.
ReadingDesk_B~Stronghold~MOD	Title='Reading Desk <color=yellow>Stronghold</color>'.
Resting~Catacombs~MOD	Title='Resting Catacombs<color=yellow> [MODDED]</color>'.
Resting~ElvenPalace~MOD	Title='Resting Elven Palace<color=yellow> [MODDED]</color>'.
Resting~Jungle~MOD	Title='Resting Jungle<color=yellow> [MODDED]</color>'.
Resting~LavaCaves~MOD	Title='Resting Lava Caves<color=yellow> [MODDED]</color>'.
Resting~Necropolis~MOD	Title='Resting Necropolis<color=yellow> [MODDED]</color>'.
Resting~Sewers~MOD	Title='Resting Sewers<color=yellow> [MODDED]</color>'.
Resting~Stronghold~MOD	Title='Resting Stronghold<color=yellow> [MODDED]</color>'.
Resting~Town~MOD	Title='Resting Town<color=yellow> [MODDED]</color>'.
Resting~TownInterior~MOD	Title='Resting Town Interiors<color=yellow> [MODDED]</color>'.
Resting~WoodLand~MOD	Title='Resting Woodland<color=yellow> [MODDED]</color>'.
RitualStone_A~WoodLand~MOD	Title='Ritual Stone <color=yellow>Woodland</color>'.
RitualStone_B~WoodLand~MOD	Title='Ritual Stone <color=yellow>Woodland</color>'.
River_A_Large_24C~WoodLand~MOD	Title='River <color=yellow>Woodland</color>'.
River_B_Large_24C~WoodLand~MOD	Title='River <color=yellow>Woodland</color>'.
River_C_Large_24C~WoodLand~MOD	Title='River <color=yellow>Woodland</color>'.
River_D_Large_24C~WoodLand~MOD	Title='River <color=yellow>Woodland</color>'.
Roads~Catacombs~MOD	Title='Roads Catacombs<color=yellow> [MODDED]</color>'.
Roads~ElvenPalace~MOD	Title='Roads Elven Palace<color=yellow> [MODDED]</color>'.
Roads~Jungle~MOD	Title='Roads Jungle<color=yellow> [MODDED]</color>'.
Roads~LavaCaves~MOD	Title='Roads Lava Caves<color=yellow> [MODDED]</color>'.
Roads~Necropolis~MOD	Title='Roads Necropolis<color=yellow> [MODDED]</color>'.
Roads~Sewers~MOD	Title='Roads Sewers<color=yellow> [MODDED]</color>'.
Roads~Stronghold~MOD	Title='Roads Stronghold<color=yellow> [MODDED]</color>'.
Roads~Town~MOD	Title='Roads Town<color=yellow> [MODDED]</color>'.
Roads~TownInterior~MOD	Title='Roads Town Interiors<color=yellow> [MODDED]</color>'.
Roads~WoodLand~MOD	Title='Roads Woodland<color=yellow> [MODDED]</color>'.
Rock_A~Catacombs~MOD	Title='Rock <color=yellow>Catacombs</color>'.
Rock_A~LavaCaves~MOD	Title='Rock <color=yellow>Lava Caves</color>'.
Rock_A~Town~MOD	Title='Rock <color=yellow>Town</color>'.
Rock_A~WoodLand~MOD	Title='Rock <color=yellow>Woodland</color>'.
Rock_B~Catacombs~MOD	Title='Rock <color=yellow>Catacombs</color>'.
Rock_B~LavaCaves~MOD	Title='Rock <color=yellow>Lava Caves</color>'.
Rock_B~Town~MOD	Title='Rock <color=yellow>Town</color>'.
Rock_B~WoodLand~MOD	Title='Rock <color=yellow>Woodland</color>'.
Rock_C~Catacombs~MOD	Title='Rock <color=yellow>Catacombs</color>'.
Rock_C~LavaCaves~MOD	Title='Rock <color=yellow>Lava Caves</color>'.
Rock_C~Town~MOD	Title='Rock <color=yellow>Town</color>'.
Rock_C~WoodLand~MOD	Title='Rock <color=yellow>Woodland</color>'.
Rock_D~Catacombs~MOD	Title='Rock <color=yellow>Catacombs</color>'.
Rock_D~LavaCaves~MOD	Title='Rock <color=yellow>Lava Caves</color>'.
Rock_E~LavaCaves~MOD	Title='Rock <color=yellow>Lava Caves</color>'.
Rock_F~Catacombs~MOD	Title='Rock <color=yellow>Catacombs</color>'.
Rock_F~LavaCaves~MOD	Title='Rock <color=yellow>Lava Caves</color>'.
Rock_G~Catacombs~MOD	Title='Rock <color=yellow>Catacombs</color>'.
Rock_G~LavaCaves~MOD	Title='Rock <color=yellow>Lava Caves</color>'.
Room_A_12C~TownInterior~MOD	Title='Small Room <color=yellow>Town Interiors</color>'.
Room_B_12C~TownInterior~MOD	Title='Small Room <color=yellow>Town Interiors</color>'.
Room_Big_24C_A_Organic~LavaCaves~MOD	Title='Big Room <color=yellow>Lava Caves</color>'.
Room_Big_24C_B_Organic~LavaCaves~MOD	Title='Big Room <color=yellow>Lava Caves</color>'.
Room_Big_24C_C_Organic~LavaCaves~MOD	Title='Big Room <color=yellow>Lava Caves</color>'.
Room_Big_24C~Catacombs~MOD	Title='Big Room <color=yellow>Catacombs</color>'.
Room_Big_24C~ElvenPalace~MOD	Title='Big Room <color=yellow>Elven Palace</color>'.
Room_Big_24C~Necropolis~MOD	Title='Big Room <color=yellow>Necropolis</color>'.
Room_Big_24C~Sewers~MOD	Title='Big Room <color=yellow>Sewers</color>'.
Room_Big_24C~Stronghold~MOD	Title='Big Room <color=yellow>Stronghold</color>'.
Room_Big_24C~TownInterior~MOD	Title='Big Room <color=yellow>Town Interiors</color>'.
Room_Big_48C_Organic~LavaCaves~MOD	Title='Huge Room <color=yellow>Lava Caves</color>'.
Room_Big_HighGround_A_24C~TownInterior~MOD	Title='Big Room with highground <color=yellow>Town Interiors</color>'.
Room_Big_HighGround_B_24C~TownInterior~MOD	Title='Big Room with highground <color=yellow>Town Interiors</color>'.
Room_Half_48C_Organic~LavaCaves~MOD	Title='Huge Room <color=yellow>Lava Caves</color>'.
Room_High_12C~TownInterior~MOD	Title='Small Room with highground <color=yellow>Town Interiors</color>'.
Room_High_Line_12C~TownInterior~MOD	Title='Small Room with highground <color=yellow>Town Interiors</color>'.
Room_Small_24C_A_Organic~LavaCaves~MOD	Title='Small Room <color=yellow>Lava Caves</color>'.
Room_Small_24C_B_Organic~LavaCaves~MOD	Title='Small Room <color=yellow>Lava Caves</color>'.
Room_Small_24C~Catacombs~MOD	Title='Small Room <color=yellow>Catacombs</color>'.
Room_Small_24C~ElvenPalace~MOD	Title='Small Room <color=yellow>Elven Palace</color>'.
Room_Small_24C~Necropolis~MOD	Title='Small Room <color=yellow>Necropolis</color>'.
Room_Small_24C~Sewers~MOD	Title='Small Room <color=yellow>Sewers</color>'.
Room_Small_24C~Stronghold~MOD	Title='Small Room <color=yellow>Stronghold</color>'.
Room_Small_24C~TownInterior~MOD	Title='Small Room <color=yellow>Town Interiors</color>'.
Room_Small_High_24C~TownInterior~MOD	Title='Small Room with highground <color=yellow>Town Interiors</color>'.
Root_A~Sewers~MOD	Title='Roots <color=yellow>Sewers</color>'.
Root_B~Sewers~MOD	Title='Roots <color=yellow>Sewers</color>'.
Root_C~Sewers~MOD	Title='Roots <color=yellow>Sewers</color>'.
Ruin_Large_24C~WoodLand~MOD	Title='Large Clearing with ruins <color=yellow>Woodland</color>'.
Ruin_Small_12C~WoodLand~MOD	Title='Small Clearing with ruins <color=yellow>Woodland</color>'.
RuinedArch_A~WoodLand~MOD	Title='Arch <color=yellow>Woodland</color>'.
RuinedArch_B~WoodLand~MOD	Title='Arch <color=yellow>Woodland</color>'.
RuinedArchEnd_A~WoodLand~MOD	Title='Destroyed Arch <color=yellow>Woodland</color>'.
RuinedArchEnd_B~WoodLand~MOD	Title='Destroyed Arch <color=yellow>Woodland</color>'.
RuinedBigColumn_A~WoodLand~MOD	Title='Column <color=yellow>Woodland</color>'.
RuinedBigColumn_B~WoodLand~MOD	Title='Column <color=yellow>Woodland</color>'.
RuinedBigColumn_C~WoodLand~MOD	Title='Column <color=yellow>Woodland</color>'.
RuinedBigColumn_D~WoodLand~MOD	Title='Column <color=yellow>Woodland</color>'.
RuinedBigColumn_E~WoodLand~MOD	Title='Column <color=yellow>Woodland</color>'.
RuinedColumn_Destroyed_A~WoodLand~MOD	Title='Destroyed Column <color=yellow>Woodland</color>'.
RuinedColumn_Destroyed_B~WoodLand~MOD	Title='Destroyed Column <color=yellow>Woodland</color>'.
RuinedColumn_Destroyed_C~WoodLand~MOD	Title='Destroyed Column <color=yellow>Woodland</color>'.
RuinedKiosk_A~WoodLand~MOD	Title='Ruined kiosk <color=yellow>Woodland</color>'.
RuinedKiosk_B~WoodLand~MOD	Title='Ruined kiosk <color=yellow>Woodland</color>'.
RuinedWall_A~WoodLand~MOD	Title='Ruined wall <color=yellow>Woodland</color>'.
RuinedWall_B~WoodLand~MOD	Title='Ruined wall <color=yellow>Woodland</color>'.
RuinedWall_C~WoodLand~MOD	Title='Ruined wall <color=yellow>Woodland</color>'.
RuinedWall_D~WoodLand~MOD	Title='Ruined wall <color=yellow>Woodland</color>'.
RuinedWall_E~WoodLand~MOD	Title='Ruined wall <color=yellow>Woodland</color>'.
RuinedWall_F~WoodLand~MOD	Title='Ruined wall <color=yellow>Woodland</color>'.
Scaffolding_A~Catacombs~MOD	Title='Scaffoldings <color=yellow>Catacombs</color>'.
